# ----------------------------------------
# Demographic details: Country
# Account: AI TECH LABS
# Property: AI_Fusion
# ----------------------------------------
# 
# All Users
# Start date: 20260819
# End date: 20260820
Country,Date,Active users,New users,Engaged sessions,Engagement rate,Engaged sessions per active user,Average engagement time per active user,Event count,Key events,User key event rate,Total revenue
Iran,20260820,93,33,84,0.84,0.9032258064516129,162.80645161290323,3577,532,0.8602150537634409,0.70271
Malawi,20260819,93,21,101,0.6644736842105263,1.086021505376344,128.247311827957,2234,416,1,0.4702
Sierra Leone,20260820,92,23,96,0.768,1.0434782608695652,116.67391304347827,2165,428,0.8478260869565217,0.611385
Tajikistan,20260819,92,66,103,0.8174603174603174,1.1195652173913044,135.15217391304347,4257,811,1,0.898831
Afghanistan,20260819,91,17,97,0.6466666666666666,1.065934065934066,82.56043956043956,2046,415,1,0.318379
Chile,20260819,89,66,77,0.6875,0.8651685393258427,137.08988764044943,3176,941,1,7.683
Malawi,20260820,88,26,87,0.7767857142857143,0.9886363636363636,127.85227272727273,2428,421,0.9204545454545454,0.280913
Botswana,20260819,86,51,98,0.8521739130434782,1.1395348837209303,145.41860465116278,3894,918,0.9767441860465116,1.800227
Central African Republic,20260819,85,36,88,0.7521367521367521,1.035294117647059,164.11764705882354,2576,541,1,0.677699
Israel,20260820,83,57,71,0.7171717171717171,0.8554216867469879,124.81927710843374,3383,961,0.9759036144578314,3.748443
Australia,20260819,77,45,79,0.6810344827586207,1.025974025974026,131.36363636363637,2647,762,0.961038961038961,27.956256
Italy,20260819,77,58,76,0.7676767676767676,0.987012987012987,250.94805194805195,5490,1613,0.987012987012987,4.052506
Italy,20260820,77,56,84,0.9032258064516129,1.0909090909090908,286.8051948051948,7354,1992,0.961038961038961,3.155791
Australia,20260820,76,40,78,0.8571428571428571,1.0263157894736843,116.67105263157895,2670,757,0.8947368421052632,20.559518
Nicaragua,20260819,74,43,80,0.8163265306122449,1.0810810810810811,176.1216216216216,3957,913,1,1.051951
Cambodia,20260820,73,51,67,0.7790697674418605,0.9178082191780822,125.23287671232876,3006,790,0.9452054794520548,1.846287
Syria,20260819,73,29,72,0.6605504587155964,0.9863013698630136,235.97260273972603,4089,725,1,0.258818
Syria,20260820,72,34,68,0.6868686868686869,0.9444444444444444,190.76388888888889,3285,600,0.9027777777777778,0.208552
Tanzania,20260820,70,13,86,0.8269230769230769,1.2285714285714286,152.24285714285713,2960,551,0.9,0.862609
Spain,20260819,69,53,73,0.8390804597701149,1.0579710144927537,278.92753623188406,5553,1537,0.9855072463768116,3.413896
Kuwait,20260820,68,38,76,0.8941176470588236,1.1176470588235294,180.13235294117646,3700,1007,0.9705882352941176,2.680392
United Kingdom,20260819,68,35,55,0.7051282051282052,0.8088235294117647,113.73529411764706,3319,918,0.8970588235294118,2.43949
United Kingdom,20260820,67,37,66,0.8148148148148148,0.9850746268656716,124.44776119402985,2423,630,0.8955223880597015,3.956158
Central African Republic,20260820,66,31,69,0.8961038961038961,1.0454545454545454,151.86363636363637,2429,542,0.8939393939393939,0.586756
Spain,20260820,66,34,71,0.8452380952380952,1.0757575757575757,158.45454545454547,3368,881,0.9545454545454546,2.159893
Netherlands,20260819,63,30,56,0.717948717948718,0.8888888888888888,99.82539682539682,1958,457,0.9523809523809523,8.139325
Zambia,20260819,63,14,68,0.7391304347826086,1.0793650793650793,142.88888888888889,1711,261,1,0.245366
Cambodia,20260819,61,37,68,0.8,1.1147540983606556,115.01639344262296,2694,734,1,1.192413
Laos,20260819,60,46,66,0.9041095890410958,1.1,218.96666666666667,4173,1014,1,0.968913
Nicaragua,20260820,59,28,55,0.7333333333333333,0.9322033898305084,208.4915254237288,2814,604,0.8813559322033898,2.438465
Uruguay,20260819,59,50,49,0.6447368421052632,0.8305084745762712,150.22033898305085,4580,462,1,0.659376
Chile,20260820,58,44,47,0.6714285714285714,0.8103448275862069,111.29310344827586,2114,610,0.9310344827586207,10.731304
Kuwait,20260819,58,44,67,0.8481012658227848,1.1551724137931034,189.48275862068965,3798,1081,1,2.885847
Namibia,20260819,57,27,71,0.8765432098765432,1.2456140350877194,224.57894736842104,2719,634,1,0.904839
Angola,20260819,56,15,58,0.6744186046511628,1.0357142857142858,136.10714285714286,1474,301,1,0.235075
Netherlands,20260820,56,34,64,0.8767123287671232,1.1428571428571428,240.57142857142858,4375,1120,0.9285714285714286,13.474421
Panama,20260819,55,38,58,0.7733333333333333,1.0545454545454545,190.65454545454546,3006,744,1,1.464142
Afghanistan,20260820,54,13,73,0.7684210526315789,1.3518518518518519,169.90740740740742,2376,417,0.8888888888888888,0.447885
Belarus,20260820,54,45,45,0.6818181818181818,0.8333333333333334,77.88888888888889,2249,660,0.9814814814814815,0.801511
Hungary,20260820,54,34,55,0.7971014492753623,1.0185185185185186,116.79629629629629,2381,637,0.9814814814814815,1.139577
Singapore,20260819,53,40,38,0.5588235294117647,0.7169811320754716,76.0754716981132,1531,429,0.9811320754716981,18.793917
Zambia,20260820,52,8,50,0.7575757575757576,0.9615384615384616,97.63461538461539,1156,217,0.8846153846153846,0.249253
Zimbabwe,20260819,52,15,58,0.7341772151898734,1.1153846153846154,202.75,1350,284,1,0.287626
Gambia,20260819,51,21,60,0.8450704225352113,1.1764705882352942,170.72549019607843,1971,420,1,0.487854
Singapore,20260820,50,40,50,0.7575757575757576,1,108.5,1912,567,0.96,5.388332
Guinea-Bissau,20260819,49,22,55,0.8208955223880597,1.1224489795918366,120.14285714285714,1512,276,1,0.307551
Kyrgyzstan,20260819,49,32,57,0.8636363636363636,1.163265306122449,170,3262,757,1,0.976031
Mauritania,20260819,49,24,59,0.7763157894736842,1.2040816326530612,193.24489795918367,2149,467,1,0.379481
Namibia,20260820,47,24,56,0.875,1.1914893617021276,200.68085106382978,1933,401,0.9574468085106383,0.397084
Botswana,20260820,46,19,50,0.847457627118644,1.0869565217391304,78.43478260869566,1128,258,0.9130434782608695,0.33986
Ukraine,20260820,45,26,47,0.9038461538461539,1.0444444444444445,171.51111111111112,2461,661,0.9333333333333333,1.125128
El Salvador,20260819,44,32,52,0.7647058823529411,1.1818181818181819,257.15909090909093,3206,874,0.9772727272727273,2.546362
Uruguay,20260820,44,29,44,0.7457627118644068,1,180.45454545454547,4058,393,0.9545454545454546,0.870499
El Salvador,20260820,43,23,48,0.8888888888888888,1.1162790697674418,197.97674418604652,2325,661,0.9534883720930233,0.865984
Guatemala,20260819,42,17,44,0.7096774193548387,1.0476190476190477,107.83333333333333,1348,362,0.9761904761904762,0.60062
Laos,20260820,42,21,45,0.9183673469387755,1.0714285714285714,177.21428571428572,2082,564,1,0.60556
Russia,20260819,42,25,41,0.7068965517241379,0.9761904761904762,145.07142857142858,1669,91,0.9761904761904762,0.016893
Kyrgyzstan,20260820,41,20,41,0.803921568627451,1,108.04878048780488,1851,493,1,0.765706
Gambia,20260820,39,15,49,0.875,1.2564102564102564,133.15384615384616,1475,268,0.9487179487179487,0.36473
Guatemala,20260820,39,17,40,0.8888888888888888,1.0256410256410255,103.64102564102564,1405,366,0.9487179487179487,0.502109
Russia,20260820,39,30,42,0.875,1.0769230769230769,161,1521,86,0.9230769230769231,0.028325
Solomon Islands,20260819,38,19,47,0.8245614035087719,1.236842105263158,214.21052631578948,1971,448,0.9736842105263158,0.672621
Angola,20260820,37,6,39,0.7647058823529411,1.054054054054054,183.86486486486487,1075,177,0.8648648648648649,0.060251
Costa Rica,20260820,37,16,37,0.8604651162790697,1,169.97297297297297,1870,466,0.918918918918919,6.521283
Honduras,20260819,37,26,44,0.8301886792452831,1.1891891891891893,218.32432432432432,2649,708,1,1.057009
Mauritania,20260820,37,15,41,0.7735849056603774,1.1081081081081081,127.51351351351352,1353,308,0.972972972972973,0.384564
Poland,20260819,37,25,46,0.8518518518518519,1.2432432432432432,452.8378378378378,5395,1028,0.972972972972973,1.56356
Serbia,20260820,37,21,36,0.8780487804878049,0.972972972972973,115.13513513513513,1756,471,0.8918918918918919,0.942338
